score,true_label,attack_family,cost_proxy,score_source,split
0.998634,1,xss,0.825064,toniot_sgd_logistic_calibration,test
0.993642,1,ransomware,0.697238,toniot_sgd_logistic_calibration,test
0.007638,0,normal,0.218783,toniot_sgd_logistic_calibration,test
0.993462,1,scanning,0.697148,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707562,toniot_sgd_logistic_calibration,test
0.000261,0,normal,0.217666,toniot_sgd_logistic_calibration,test
0.991921,1,ddos,0.709941,toniot_sgd_logistic_calibration,test
0.999978,1,backdoor,0.707550,toniot_sgd_logistic_calibration,test
0.992944,1,scanning,0.696888,toniot_sgd_logistic_calibration,test
0.000183,0,normal,0.217845,toniot_sgd_logistic_calibration,test
0.972014,1,injection,0.827644,toniot_sgd_logistic_calibration,test
0.994039,1,ddos,0.868251,toniot_sgd_logistic_calibration,test
0.994182,1,ransomware,0.697508,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707555,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707551,toniot_sgd_logistic_calibration,test
0.000309,0,normal,0.215119,toniot_sgd_logistic_calibration,test
0.999990,1,backdoor,0.707555,toniot_sgd_logistic_calibration,test
0.999978,1,backdoor,0.707550,toniot_sgd_logistic_calibration,test
0.972173,1,password,0.747256,toniot_sgd_logistic_calibration,test
0.007866,0,normal,0.218897,toniot_sgd_logistic_calibration,test
0.959310,1,ddos,0.779281,toniot_sgd_logistic_calibration,test
0.000622,0,normal,0.242058,toniot_sgd_logistic_calibration,test
0.000000,0,normal,0.213465,toniot_sgd_logistic_calibration,test
0.999991,1,scanning,0.709342,toniot_sgd_logistic_calibration,test
0.998597,1,injection,0.707379,toniot_sgd_logistic_calibration,test
0.991116,1,ddos,0.709787,toniot_sgd_logistic_calibration,test
0.984107,1,scanning,0.692470,toniot_sgd_logistic_calibration,test
0.992890,1,scanning,0.696862,toniot_sgd_logistic_calibration,test
0.967058,1,password,0.744704,toniot_sgd_logistic_calibration,test
0.967199,1,scanning,0.684016,toniot_sgd_logistic_calibration,test
0.997671,1,xss,0.885018,toniot_sgd_logistic_calibration,test
0.984855,1,scanning,0.692844,toniot_sgd_logistic_calibration,test
0.000222,0,normal,0.216989,toniot_sgd_logistic_calibration,test
0.984968,1,scanning,0.692900,toniot_sgd_logistic_calibration,test
0.969521,1,password,0.798996,toniot_sgd_logistic_calibration,test
0.977315,1,injection,0.842126,toniot_sgd_logistic_calibration,test
0.994410,1,ransomware,0.704348,toniot_sgd_logistic_calibration,test
0.002921,0,normal,0.201877,toniot_sgd_logistic_calibration,test
0.007094,0,normal,0.218511,toniot_sgd_logistic_calibration,test
0.993535,1,scanning,0.697184,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707553,toniot_sgd_logistic_calibration,test
0.974238,1,injection,0.780924,toniot_sgd_logistic_calibration,test
0.999978,1,backdoor,0.707550,toniot_sgd_logistic_calibration,test
0.992802,1,scanning,0.696818,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707551,toniot_sgd_logistic_calibration,test
0.996573,1,xss,0.893502,toniot_sgd_logistic_calibration,test
0.753333,1,dos,0.589040,toniot_sgd_logistic_calibration,test
0.023692,0,normal,0.263559,toniot_sgd_logistic_calibration,test
0.884048,1,ddos,0.649167,toniot_sgd_logistic_calibration,test
0.970669,1,password,0.746507,toniot_sgd_logistic_calibration,test
0.994806,1,ransomware,0.697820,toniot_sgd_logistic_calibration,test
0.739934,1,xss,0.595469,toniot_sgd_logistic_calibration,test
0.993657,1,injection,0.836871,toniot_sgd_logistic_calibration,test
0.999855,1,scanning,0.708493,toniot_sgd_logistic_calibration,test
0.734257,1,dos,0.579488,toniot_sgd_logistic_calibration,test
0.994809,1,ransomware,0.697821,toniot_sgd_logistic_calibration,test
0.999990,1,backdoor,0.707555,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707551,toniot_sgd_logistic_calibration,test
0.017486,0,normal,0.208743,toniot_sgd_logistic_calibration,test
0.991965,1,xss,0.696399,toniot_sgd_logistic_calibration,test
0.990905,1,scanning,0.695869,toniot_sgd_logistic_calibration,test
0.992118,1,xss,0.696476,toniot_sgd_logistic_calibration,test
0.975756,1,injection,0.851083,toniot_sgd_logistic_calibration,test
0.977034,1,ransomware,0.695660,toniot_sgd_logistic_calibration,test
0.001520,0,normal,0.227404,toniot_sgd_logistic_calibration,test
0.540090,1,scanning,0.470462,toniot_sgd_logistic_calibration,test
0.024179,0,normal,0.263701,toniot_sgd_logistic_calibration,test
0.000000,0,normal,0.361120,toniot_sgd_logistic_calibration,test
0.002576,0,normal,0.214604,toniot_sgd_logistic_calibration,test
0.991517,1,scanning,0.696175,toniot_sgd_logistic_calibration,test
0.999978,1,backdoor,0.707550,toniot_sgd_logistic_calibration,test
0.000221,0,normal,0.217487,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707553,toniot_sgd_logistic_calibration,test
0.985240,1,scanning,0.693037,toniot_sgd_logistic_calibration,test
0.998641,1,ddos,0.707297,toniot_sgd_logistic_calibration,test
0.022852,0,normal,0.263050,toniot_sgd_logistic_calibration,test
0.973939,1,injection,0.784257,toniot_sgd_logistic_calibration,test
0.966075,1,password,0.744850,toniot_sgd_logistic_calibration,test
0.998500,1,ddos,0.814786,toniot_sgd_logistic_calibration,test
0.997793,1,xss,0.899750,toniot_sgd_logistic_calibration,test
0.992158,1,ransomware,0.696495,toniot_sgd_logistic_calibration,test
0.006923,0,normal,0.218426,toniot_sgd_logistic_calibration,test
0.025448,0,normal,0.264539,toniot_sgd_logistic_calibration,test
0.972778,1,injection,0.791270,toniot_sgd_logistic_calibration,test
0.974772,1,injection,0.794457,toniot_sgd_logistic_calibration,test
0.024624,0,normal,0.264343,toniot_sgd_logistic_calibration,test
0.953098,1,ddos,0.769788,toniot_sgd_logistic_calibration,test
0.967314,1,injection,0.817391,toniot_sgd_logistic_calibration,test
0.999991,1,password,0.707555,toniot_sgd_logistic_calibration,test
0.996736,1,xss,0.836318,toniot_sgd_logistic_calibration,test
0.999989,1,password,0.707554,toniot_sgd_logistic_calibration,test
0.974770,1,injection,0.781123,toniot_sgd_logistic_calibration,test
0.000000,0,normal,0.262640,toniot_sgd_logistic_calibration,test
0.974028,1,injection,0.828337,toniot_sgd_logistic_calibration,test
0.998573,1,ddos,0.707278,toniot_sgd_logistic_calibration,test
0.999990,1,backdoor,0.707556,toniot_sgd_logistic_calibration,test
0.999991,1,password,0.707557,toniot_sgd_logistic_calibration,test
0.911416,1,dos,0.663690,toniot_sgd_logistic_calibration,test
0.720756,1,xss,0.584911,toniot_sgd_logistic_calibration,test
0.002633,0,normal,0.214130,toniot_sgd_logistic_calibration,test
0.967537,1,password,0.768407,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707551,toniot_sgd_logistic_calibration,test
0.999990,1,backdoor,0.707555,toniot_sgd_logistic_calibration,test
0.000209,0,normal,0.216995,toniot_sgd_logistic_calibration,test
0.993404,1,xss,0.697119,toniot_sgd_logistic_calibration,test
0.973713,1,injection,0.832768,toniot_sgd_logistic_calibration,test
0.969940,1,password,0.803115,toniot_sgd_logistic_calibration,test
0.002944,0,normal,0.214786,toniot_sgd_logistic_calibration,test
0.000000,0,normal,0.228531,toniot_sgd_logistic_calibration,test
0.970690,1,password,0.747388,toniot_sgd_logistic_calibration,test
0.998743,1,ddos,0.829610,toniot_sgd_logistic_calibration,test
0.999990,1,backdoor,0.707556,toniot_sgd_logistic_calibration,test
0.748366,1,mitm,0.589336,toniot_sgd_logistic_calibration,test
0.968720,1,password,0.802983,toniot_sgd_logistic_calibration,test
0.992801,1,scanning,0.696817,toniot_sgd_logistic_calibration,test
0.998886,1,ddos,0.707422,toniot_sgd_logistic_calibration,test
0.975066,1,injection,0.760612,toniot_sgd_logistic_calibration,test
0.002777,0,normal,0.201805,toniot_sgd_logistic_calibration,test
0.829365,1,dos,0.637360,toniot_sgd_logistic_calibration,test
0.999978,1,backdoor,0.707551,toniot_sgd_logistic_calibration,test
0.130300,0,normal,0.282185,toniot_sgd_logistic_calibration,test
0.000282,0,normal,0.215105,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707553,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707554,toniot_sgd_logistic_calibration,test
0.993224,1,backdoor,0.778364,toniot_sgd_logistic_calibration,test
0.000048,0,normal,0.214341,toniot_sgd_logistic_calibration,test
0.004468,0,normal,0.202651,toniot_sgd_logistic_calibration,test
0.967499,1,password,0.768382,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707553,toniot_sgd_logistic_calibration,test
0.000012,0,normal,0.395801,toniot_sgd_logistic_calibration,test
0.000000,0,normal,0.219562,toniot_sgd_logistic_calibration,test
0.983310,1,scanning,0.692072,toniot_sgd_logistic_calibration,test
0.992355,1,injection,0.729855,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707559,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707551,toniot_sgd_logistic_calibration,test
0.759960,1,dos,0.592348,toniot_sgd_logistic_calibration,test
0.998918,1,ddos,0.707443,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707551,toniot_sgd_logistic_calibration,test
0.994918,1,ransomware,0.704602,toniot_sgd_logistic_calibration,test
0.972141,1,injection,0.827973,toniot_sgd_logistic_calibration,test
0.975869,1,injection,0.827522,toniot_sgd_logistic_calibration,test
0.002573,0,normal,0.201703,toniot_sgd_logistic_calibration,test
0.024073,0,normal,0.263840,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707553,toniot_sgd_logistic_calibration,test
0.002854,0,normal,0.214769,toniot_sgd_logistic_calibration,test
0.097178,1,dos,0.293903,toniot_sgd_logistic_calibration,test
0.000000,0,normal,0.263135,toniot_sgd_logistic_calibration,test
0.999978,1,backdoor,0.707549,toniot_sgd_logistic_calibration,test
0.006424,0,normal,0.218176,toniot_sgd_logistic_calibration,test
0.000088,0,normal,0.251123,toniot_sgd_logistic_calibration,test
0.002447,0,normal,0.214574,toniot_sgd_logistic_calibration,test
0.999990,1,backdoor,0.707556,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707551,toniot_sgd_logistic_calibration,test
0.712662,1,injection,0.581774,toniot_sgd_logistic_calibration,test
0.949846,1,ddos,0.928673,toniot_sgd_logistic_calibration,test
0.991975,1,scanning,0.696404,toniot_sgd_logistic_calibration,test
0.991818,1,ransomware,0.696326,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707552,toniot_sgd_logistic_calibration,test
0.552240,1,ransomware,0.476537,toniot_sgd_logistic_calibration,test
0.002981,0,normal,0.214836,toniot_sgd_logistic_calibration,test
0.993876,1,password,0.796143,toniot_sgd_logistic_calibration,test
0.977630,1,xss,0.811494,toniot_sgd_logistic_calibration,test
0.023888,0,normal,0.263861,toniot_sgd_logistic_calibration,test
0.992459,1,xss,0.696646,toniot_sgd_logistic_calibration,test
0.999978,1,backdoor,0.707550,toniot_sgd_logistic_calibration,test
0.999987,1,scanning,0.707608,toniot_sgd_logistic_calibration,test
0.969154,1,password,0.748798,toniot_sgd_logistic_calibration,test
0.000275,0,normal,0.215102,toniot_sgd_logistic_calibration,test
0.994357,1,ddos,0.798012,toniot_sgd_logistic_calibration,test
0.998918,1,ddos,0.707441,toniot_sgd_logistic_calibration,test
0.023552,0,normal,0.263287,toniot_sgd_logistic_calibration,test
0.966700,1,scanning,0.683767,toniot_sgd_logistic_calibration,test
0.969371,1,injection,0.805303,toniot_sgd_logistic_calibration,test
0.991468,1,ddos,0.709224,toniot_sgd_logistic_calibration,test
0.997217,1,xss,0.839514,toniot_sgd_logistic_calibration,test
0.965310,1,password,0.801697,toniot_sgd_logistic_calibration,test
0.991715,1,ransomware,0.696274,toniot_sgd_logistic_calibration,test
0.991387,1,scanning,0.696110,toniot_sgd_logistic_calibration,test
0.002898,0,normal,0.201866,toniot_sgd_logistic_calibration,test
0.000000,0,normal,0.269773,toniot_sgd_logistic_calibration,test
0.969850,1,password,0.749064,toniot_sgd_logistic_calibration,test
0.000000,0,normal,0.263503,toniot_sgd_logistic_calibration,test
0.999990,1,backdoor,0.707556,toniot_sgd_logistic_calibration,test
0.000233,0,normal,0.217489,toniot_sgd_logistic_calibration,test
0.002685,0,normal,0.214315,toniot_sgd_logistic_calibration,test
0.969828,1,password,0.749047,toniot_sgd_logistic_calibration,test
0.993099,1,ddos,0.708915,toniot_sgd_logistic_calibration,test
0.998589,1,ddos,0.707271,toniot_sgd_logistic_calibration,test
0.999991,1,password,0.707555,toniot_sgd_logistic_calibration,test
0.023608,0,normal,0.263863,toniot_sgd_logistic_calibration,test
0.991769,1,xss,0.696301,toniot_sgd_logistic_calibration,test
0.972889,1,injection,0.795732,toniot_sgd_logistic_calibration,test
0.753159,0,normal,0.603450,toniot_sgd_logistic_calibration,test
0.999991,1,password,0.707556,toniot_sgd_logistic_calibration,test
0.996577,1,injection,0.793806,toniot_sgd_logistic_calibration,test
0.991898,1,xss,0.721325,toniot_sgd_logistic_calibration,test
0.998897,1,ddos,0.707429,toniot_sgd_logistic_calibration,test
0.000000,0,normal,0.346123,toniot_sgd_logistic_calibration,test
0.991179,1,xss,0.721118,toniot_sgd_logistic_calibration,test
0.999990,1,backdoor,0.707555,toniot_sgd_logistic_calibration,test
0.002592,0,normal,0.213769,toniot_sgd_logistic_calibration,test
0.000320,0,normal,0.208385,toniot_sgd_logistic_calibration,test
0.976036,1,injection,0.834243,toniot_sgd_logistic_calibration,test
0.000000,0,normal,0.227552,toniot_sgd_logistic_calibration,test
0.975994,1,injection,0.796422,toniot_sgd_logistic_calibration,test
0.998744,1,ddos,0.706931,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707554,toniot_sgd_logistic_calibration,test
0.000576,1,dos,0.254058,toniot_sgd_logistic_calibration,test
0.000000,0,normal,0.211300,toniot_sgd_logistic_calibration,test
0.998597,1,ddos,0.814834,toniot_sgd_logistic_calibration,test
0.973209,1,injection,0.838297,toniot_sgd_logistic_calibration,test
0.998681,1,ddos,0.814459,toniot_sgd_logistic_calibration,test
0.998628,1,ddos,0.707345,toniot_sgd_logistic_calibration,test
0.991379,1,ddos,0.709923,toniot_sgd_logistic_calibration,test
0.999980,1,dos,0.708860,toniot_sgd_logistic_calibration,test
0.752854,1,dos,0.588808,toniot_sgd_logistic_calibration,test
0.973281,1,injection,0.825862,toniot_sgd_logistic_calibration,test
0.994921,1,injection,0.788081,toniot_sgd_logistic_calibration,test
0.958736,1,ddos,0.736812,toniot_sgd_logistic_calibration,test
0.984963,1,scanning,0.692898,toniot_sgd_logistic_calibration,test
0.999990,1,backdoor,0.707555,toniot_sgd_logistic_calibration,test
0.999978,1,backdoor,0.707550,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707554,toniot_sgd_logistic_calibration,test
0.749449,1,dos,0.587240,toniot_sgd_logistic_calibration,test
0.983308,1,scanning,0.692071,toniot_sgd_logistic_calibration,test
0.999990,1,backdoor,0.707555,toniot_sgd_logistic_calibration,test
0.991793,1,xss,0.696313,toniot_sgd_logistic_calibration,test
0.023648,0,normal,0.263964,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707553,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707555,toniot_sgd_logistic_calibration,test
0.999513,1,xss,0.900125,toniot_sgd_logistic_calibration,test
0.976829,1,injection,0.814130,toniot_sgd_logistic_calibration,test
0.998579,1,ddos,0.814409,toniot_sgd_logistic_calibration,test
0.999990,1,backdoor,0.707556,toniot_sgd_logistic_calibration,test
0.000000,0,normal,0.208010,toniot_sgd_logistic_calibration,test
0.024307,0,normal,0.264153,toniot_sgd_logistic_calibration,test
0.002350,0,normal,0.201592,toniot_sgd_logistic_calibration,test
0.994352,1,ransomware,0.697593,toniot_sgd_logistic_calibration,test
0.991691,1,xss,0.696262,toniot_sgd_logistic_calibration,test
0.992157,1,xss,0.696495,toniot_sgd_logistic_calibration,test
0.965749,1,password,0.796582,toniot_sgd_logistic_calibration,test
0.996104,1,xss,0.843415,toniot_sgd_logistic_calibration,test
0.990833,1,scanning,0.695833,toniot_sgd_logistic_calibration,test
0.911197,1,dos,0.663575,toniot_sgd_logistic_calibration,test
0.038804,0,normal,0.246649,toniot_sgd_logistic_calibration,test
0.006430,0,normal,0.218179,toniot_sgd_logistic_calibration,test
0.006690,0,normal,0.218309,toniot_sgd_logistic_calibration,test
0.993012,1,xss,0.696922,toniot_sgd_logistic_calibration,test
0.736740,1,xss,0.592841,toniot_sgd_logistic_calibration,test
0.006680,0,normal,0.218304,toniot_sgd_logistic_calibration,test
0.002554,0,normal,0.201694,toniot_sgd_logistic_calibration,test
0.986396,1,injection,0.801114,toniot_sgd_logistic_calibration,test
0.007657,0,normal,0.214445,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707555,toniot_sgd_logistic_calibration,test
0.993272,1,scanning,0.697052,toniot_sgd_logistic_calibration,test
0.999989,1,scanning,0.708501,toniot_sgd_logistic_calibration,test
0.992182,1,scanning,0.696508,toniot_sgd_logistic_calibration,test
0.123608,0,normal,0.276728,toniot_sgd_logistic_calibration,test
0.999990,1,backdoor,0.707556,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707551,toniot_sgd_logistic_calibration,test
0.998929,1,xss,0.898199,toniot_sgd_logistic_calibration,test
0.969763,1,password,0.749004,toniot_sgd_logistic_calibration,test
0.000295,0,normal,0.215112,toniot_sgd_logistic_calibration,test
0.991060,1,scanning,0.695947,toniot_sgd_logistic_calibration,test
0.005863,0,normal,0.203348,toniot_sgd_logistic_calibration,test
0.999989,1,password,0.707627,toniot_sgd_logistic_calibration,test
0.998616,1,ddos,0.707286,toniot_sgd_logistic_calibration,test
0.003084,0,normal,0.201959,toniot_sgd_logistic_calibration,test
0.999990,1,backdoor,0.707555,toniot_sgd_logistic_calibration,test
0.967862,1,injection,0.795654,toniot_sgd_logistic_calibration,test
0.969901,1,password,0.798299,toniot_sgd_logistic_calibration,test
0.991542,1,xss,0.696188,toniot_sgd_logistic_calibration,test
0.007403,0,normal,0.218665,toniot_sgd_logistic_calibration,test
0.992048,1,ransomware,0.696440,toniot_sgd_logistic_calibration,test
0.966881,1,password,0.747571,toniot_sgd_logistic_calibration,test
0.000229,0,normal,0.216992,toniot_sgd_logistic_calibration,test
0.000612,0,normal,0.353639,toniot_sgd_logistic_calibration,test
0.968268,1,injection,0.779048,toniot_sgd_logistic_calibration,test
0.006516,0,normal,0.218222,toniot_sgd_logistic_calibration,test
0.999978,1,backdoor,0.707550,toniot_sgd_logistic_calibration,test
0.991552,1,xss,0.696193,toniot_sgd_logistic_calibration,test
0.002818,0,normal,0.213946,toniot_sgd_logistic_calibration,test
0.006122,0,normal,0.203478,toniot_sgd_logistic_calibration,test
0.003922,0,normal,0.257829,toniot_sgd_logistic_calibration,test
0.024201,0,normal,0.263967,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707551,toniot_sgd_logistic_calibration,test
0.000346,0,normal,0.215137,toniot_sgd_logistic_calibration,test
0.974956,1,injection,0.860644,toniot_sgd_logistic_calibration,test
0.972493,1,injection,0.834751,toniot_sgd_logistic_calibration,test
0.974839,1,injection,0.788860,toniot_sgd_logistic_calibration,test
0.999983,1,dos,0.707967,toniot_sgd_logistic_calibration,test
0.992115,1,xss,0.720981,toniot_sgd_logistic_calibration,test
0.967889,1,injection,0.793007,toniot_sgd_logistic_calibration,test
0.024230,0,normal,0.263661,toniot_sgd_logistic_calibration,test
0.999991,1,password,0.707557,toniot_sgd_logistic_calibration,test
0.000000,0,normal,0.350362,toniot_sgd_logistic_calibration,test
0.999990,1,backdoor,0.707555,toniot_sgd_logistic_calibration,test
0.991497,1,ransomware,0.696165,toniot_sgd_logistic_calibration,test
0.998875,1,ddos,0.707414,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707553,toniot_sgd_logistic_calibration,test
0.972170,1,password,0.804159,toniot_sgd_logistic_calibration,test
0.998554,1,ddos,0.814813,toniot_sgd_logistic_calibration,test
0.024438,0,normal,0.264067,toniot_sgd_logistic_calibration,test
0.998614,1,ddos,0.814843,toniot_sgd_logistic_calibration,test
0.649497,1,dos,0.584403,toniot_sgd_logistic_calibration,test
0.997569,1,xss,0.865031,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707647,toniot_sgd_logistic_calibration,test
0.966634,1,password,0.767973,toniot_sgd_logistic_calibration,test
0.970055,1,password,0.799085,toniot_sgd_logistic_calibration,test
0.999991,1,password,0.707555,toniot_sgd_logistic_calibration,test
0.998553,1,xss,0.847319,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707554,toniot_sgd_logistic_calibration,test
0.992996,1,scanning,0.696915,toniot_sgd_logistic_calibration,test
0.973683,1,password,0.771501,toniot_sgd_logistic_calibration,test
0.004262,0,normal,0.202548,toniot_sgd_logistic_calibration,test
0.996497,1,scanning,0.706288,toniot_sgd_logistic_calibration,test
0.998615,1,ddos,0.814843,toniot_sgd_logistic_calibration,test
0.994635,1,ransomware,0.697734,toniot_sgd_logistic_calibration,test
0.000304,0,normal,0.215116,toniot_sgd_logistic_calibration,test
0.999990,1,backdoor,0.707556,toniot_sgd_logistic_calibration,test
0.999991,1,password,0.707555,toniot_sgd_logistic_calibration,test
0.975261,1,xss,0.694773,toniot_sgd_logistic_calibration,test
0.000000,0,normal,0.500000,toniot_sgd_logistic_calibration,test
0.997142,1,xss,0.847434,toniot_sgd_logistic_calibration,test
0.999990,1,scanning,0.708553,toniot_sgd_logistic_calibration,test
0.994431,1,ransomware,0.704358,toniot_sgd_logistic_calibration,test
0.993229,1,xss,0.697031,toniot_sgd_logistic_calibration,test
0.967218,1,password,0.787620,toniot_sgd_logistic_calibration,test
0.007521,0,normal,0.218724,toniot_sgd_logistic_calibration,test
0.999990,1,backdoor,0.707555,toniot_sgd_logistic_calibration,test
0.995192,1,ransomware,0.698012,toniot_sgd_logistic_calibration,test
0.998412,1,xss,0.850039,toniot_sgd_logistic_calibration,test
0.998447,1,ddos,0.814759,toniot_sgd_logistic_calibration,test
0.998611,1,ddos,0.814425,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707555,toniot_sgd_logistic_calibration,test
0.002935,0,normal,0.213946,toniot_sgd_logistic_calibration,test
0.974195,1,injection,0.759418,toniot_sgd_logistic_calibration,test
0.000307,0,normal,0.215118,toniot_sgd_logistic_calibration,test
0.994383,1,ransomware,0.704335,toniot_sgd_logistic_calibration,test
0.007990,0,normal,0.204411,toniot_sgd_logistic_calibration,test
0.972533,1,password,0.750405,toniot_sgd_logistic_calibration,test
0.999991,1,password,0.707556,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707563,toniot_sgd_logistic_calibration,test
0.965246,1,password,0.796388,toniot_sgd_logistic_calibration,test
0.000287,0,normal,0.215108,toniot_sgd_logistic_calibration,test
0.220196,0,normal,0.383107,toniot_sgd_logistic_calibration,test
0.991833,1,ddos,0.710624,toniot_sgd_logistic_calibration,test
0.977740,1,injection,0.831805,toniot_sgd_logistic_calibration,test
0.965825,1,injection,0.785431,toniot_sgd_logistic_calibration,test
0.998814,1,ddos,0.715870,toniot_sgd_logistic_calibration,test
0.999978,1,backdoor,0.707550,toniot_sgd_logistic_calibration,test
0.006583,0,normal,0.214560,toniot_sgd_logistic_calibration,test
0.970161,1,password,0.803169,toniot_sgd_logistic_calibration,test
0.990122,1,scanning,0.695478,toniot_sgd_logistic_calibration,test
0.000209,0,normal,0.216982,toniot_sgd_logistic_calibration,test
0.991303,1,ddos,0.709866,toniot_sgd_logistic_calibration,test
0.589170,1,ransomware,0.495002,toniot_sgd_logistic_calibration,test
0.992319,1,scanning,0.696576,toniot_sgd_logistic_calibration,test
0.973201,1,injection,0.825438,toniot_sgd_logistic_calibration,test
0.969706,1,password,0.748977,toniot_sgd_logistic_calibration,test
0.974307,1,injection,0.798639,toniot_sgd_logistic_calibration,test
0.999978,1,backdoor,0.707549,toniot_sgd_logistic_calibration,test
0.993844,1,injection,0.724757,toniot_sgd_logistic_calibration,test
0.998922,1,ddos,0.707441,toniot_sgd_logistic_calibration,test
0.994082,1,ransomware,0.697458,toniot_sgd_logistic_calibration,test
0.998606,1,ddos,0.707279,toniot_sgd_logistic_calibration,test
0.998756,1,ddos,0.707359,toniot_sgd_logistic_calibration,test
0.999990,1,backdoor,0.707556,toniot_sgd_logistic_calibration,test
0.911395,1,dos,0.663674,toniot_sgd_logistic_calibration,test
0.970335,1,injection,0.801898,toniot_sgd_logistic_calibration,test
0.998729,1,ddos,0.707341,toniot_sgd_logistic_calibration,test
0.970027,1,injection,0.810498,toniot_sgd_logistic_calibration,test
0.006674,0,normal,0.218301,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707551,toniot_sgd_logistic_calibration,test
0.998875,1,password,0.849846,toniot_sgd_logistic_calibration,test
0.987281,1,injection,0.804802,toniot_sgd_logistic_calibration,test
0.985375,1,scanning,0.693104,toniot_sgd_logistic_calibration,test
0.999990,1,backdoor,0.707555,toniot_sgd_logistic_calibration,test
0.999981,1,scanning,0.711997,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707552,toniot_sgd_logistic_calibration,test
0.006959,0,normal,0.218444,toniot_sgd_logistic_calibration,test
0.974156,1,injection,0.815970,toniot_sgd_logistic_calibration,test
0.653340,1,scanning,0.527087,toniot_sgd_logistic_calibration,test
0.000283,0,normal,0.215106,toniot_sgd_logistic_calibration,test
0.999978,1,backdoor,0.707550,toniot_sgd_logistic_calibration,test
0.998816,1,scanning,0.713944,toniot_sgd_logistic_calibration,test
0.000000,0,normal,0.216580,toniot_sgd_logistic_calibration,test
0.024289,0,normal,0.263743,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707555,toniot_sgd_logistic_calibration,test
0.969806,1,injection,0.791117,toniot_sgd_logistic_calibration,test
0.000223,0,normal,0.217525,toniot_sgd_logistic_calibration,test
0.975364,1,injection,0.851025,toniot_sgd_logistic_calibration,test
0.023569,0,normal,0.263747,toniot_sgd_logistic_calibration,test
0.973024,1,password,0.748321,toniot_sgd_logistic_calibration,test
0.545832,1,ransomware,0.473332,toniot_sgd_logistic_calibration,test
0.999990,1,backdoor,0.707555,toniot_sgd_logistic_calibration,test
0.966248,1,password,0.744990,toniot_sgd_logistic_calibration,test
0.955534,1,scanning,0.678184,toniot_sgd_logistic_calibration,test
0.998636,1,ddos,0.707295,toniot_sgd_logistic_calibration,test
0.740202,1,mitm,0.728993,toniot_sgd_logistic_calibration,test
0.975397,1,ransomware,0.694841,toniot_sgd_logistic_calibration,test
0.999982,1,dos,0.715110,toniot_sgd_logistic_calibration,test
0.000335,0,normal,0.215132,toniot_sgd_logistic_calibration,test
0.977234,1,injection,0.858116,toniot_sgd_logistic_calibration,test
0.953595,1,ddos,0.771518,toniot_sgd_logistic_calibration,test
0.000288,0,normal,0.215108,toniot_sgd_logistic_calibration,test
0.993239,1,injection,0.813822,toniot_sgd_logistic_calibration,test
0.994478,1,ransomware,0.704382,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707551,toniot_sgd_logistic_calibration,test
0.992783,1,scanning,0.696808,toniot_sgd_logistic_calibration,test
0.999986,1,scanning,0.707599,toniot_sgd_logistic_calibration,test
0.999984,1,dos,0.707552,toniot_sgd_logistic_calibration,test
0.954842,1,ddos,0.780597,toniot_sgd_logistic_calibration,test
0.999990,1,backdoor,0.707555,toniot_sgd_logistic_calibration,test
0.731914,1,injection,0.590428,toniot_sgd_logistic_calibration,test
0.974101,1,injection,0.780372,toniot_sgd_logistic_calibration,test
0.000000,0,normal,0.207076,toniot_sgd_logistic_calibration,test
0.738920,1,dos,0.581839,toniot_sgd_logistic_calibration,test
