score,true_label,attack_family,cost_proxy,score_source,split
0.000000,0,Normal,0.208543,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.267390,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.267770,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.227919,unsw_nb15_sgd_logistic_calibration,test
0.000800,0,Normal,0.201216,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.450037,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.274759,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.265062,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.208640,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.275744,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.275369,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.241872,unsw_nb15_sgd_logistic_calibration,test
0.002192,0,Normal,0.201830,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.205469,unsw_nb15_sgd_logistic_calibration,test
0.002263,0,Normal,0.201835,unsw_nb15_sgd_logistic_calibration,test
0.001431,0,Normal,0.201493,unsw_nb15_sgd_logistic_calibration,test
0.000899,0,Normal,0.201252,unsw_nb15_sgd_logistic_calibration,test
0.001782,0,Normal,0.201642,unsw_nb15_sgd_logistic_calibration,test
0.000839,0,Normal,0.201270,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.275242,unsw_nb15_sgd_logistic_calibration,test
0.000812,0,Normal,0.201245,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.213522,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.206396,unsw_nb15_sgd_logistic_calibration,test
0.000681,0,Normal,0.201164,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.266510,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.221971,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.236743,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.230140,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.208401,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.272683,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.202715,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.267353,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.321538,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.283409,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.223319,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.317639,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.227677,unsw_nb15_sgd_logistic_calibration,test
0.000060,0,Normal,0.200842,unsw_nb15_sgd_logistic_calibration,test
0.000549,0,Normal,0.201111,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.280460,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.202516,unsw_nb15_sgd_logistic_calibration,test
0.200600,0,Normal,0.364851,unsw_nb15_sgd_logistic_calibration,test
0.000531,0,Normal,0.201105,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.251529,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.268148,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.271410,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.275507,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.208543,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.448868,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.218472,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.208547,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.229400,unsw_nb15_sgd_logistic_calibration,test
0.002192,0,Normal,0.201830,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.230259,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.208545,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.450030,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.205691,unsw_nb15_sgd_logistic_calibration,test
0.000171,0,Normal,0.200786,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.267952,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.251979,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.270690,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.313886,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.267963,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.205315,unsw_nb15_sgd_logistic_calibration,test
0.000307,0,Normal,0.201005,unsw_nb15_sgd_logistic_calibration,test
0.001025,0,Normal,0.201342,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.267899,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.255891,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.260327,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.205292,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.273899,unsw_nb15_sgd_logistic_calibration,test
0.002291,0,Normal,0.201965,unsw_nb15_sgd_logistic_calibration,test
0.001182,0,Normal,0.201404,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.272192,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.331076,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.271821,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.282210,unsw_nb15_sgd_logistic_calibration,test
0.000543,0,Normal,0.201095,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.266781,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.226605,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.234757,unsw_nb15_sgd_logistic_calibration,test
0.001191,0,Normal,0.201423,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.208532,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.213366,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.202527,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.450016,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.267809,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.202516,unsw_nb15_sgd_logistic_calibration,test
0.142742,0,Normal,0.361820,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.250413,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.215326,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.279748,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.267563,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.229349,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.225423,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.329400,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.202674,unsw_nb15_sgd_logistic_calibration,test
0.001355,0,Normal,0.201505,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.267453,unsw_nb15_sgd_logistic_calibration,test
0.001161,0,Normal,0.201317,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.450023,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.260708,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.220774,unsw_nb15_sgd_logistic_calibration,test
0.001068,0,Normal,0.201368,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.224189,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.251288,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.213568,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.274801,unsw_nb15_sgd_logistic_calibration,test
0.271119,0,Normal,0.459971,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.223348,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.274040,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.271397,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.202529,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.213564,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.274611,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.267726,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.244021,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.448861,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.273060,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.319580,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.208463,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.218602,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.267866,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.233162,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.202653,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.216534,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.267423,unsw_nb15_sgd_logistic_calibration,test
0.000999,0,Normal,0.201346,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.216968,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.211373,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.208236,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.267678,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.208401,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.226512,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.270123,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.267726,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.267159,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.226607,unsw_nb15_sgd_logistic_calibration,test
0.001543,0,Normal,0.201601,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.267354,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.234011,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.256333,unsw_nb15_sgd_logistic_calibration,test
0.000001,0,Normal,0.202516,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.208227,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.234728,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.221737,unsw_nb15_sgd_logistic_calibration,test
0.001741,0,Normal,0.201687,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.251272,unsw_nb15_sgd_logistic_calibration,test
0.330145,0,Normal,0.420689,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.221740,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.211171,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.271908,unsw_nb15_sgd_logistic_calibration,test
0.002014,0,Normal,0.201741,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.346135,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.211103,unsw_nb15_sgd_logistic_calibration,test
0.001230,0,Normal,0.201448,unsw_nb15_sgd_logistic_calibration,test
0.001321,0,Normal,0.201495,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.272046,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.266132,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.213743,unsw_nb15_sgd_logistic_calibration,test
0.093947,0,Normal,0.291283,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.269816,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.265171,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.261668,unsw_nb15_sgd_logistic_calibration,test
0.293599,0,Normal,0.419227,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.450022,unsw_nb15_sgd_logistic_calibration,test
0.001607,0,Normal,0.201641,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.268299,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.450040,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.202648,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.265135,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.202516,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.290579,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.267369,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.202526,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.276377,unsw_nb15_sgd_logistic_calibration,test
0.000597,0,Normal,0.201059,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.267422,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.220565,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.266238,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.213375,unsw_nb15_sgd_logistic_calibration,test
0.001762,0,Normal,0.201686,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.262101,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.265273,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.203931,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.287118,unsw_nb15_sgd_logistic_calibration,test
0.002144,0,Normal,0.201918,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.236418,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.202658,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.235649,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.268575,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.208385,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.224985,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.243878,unsw_nb15_sgd_logistic_calibration,test
0.000949,0,Normal,0.201328,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.208675,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.266019,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.203751,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.205914,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.218274,unsw_nb15_sgd_logistic_calibration,test
0.000570,0,Normal,0.201126,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.216367,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.218466,unsw_nb15_sgd_logistic_calibration,test
0.000797,0,Normal,0.201215,unsw_nb15_sgd_logistic_calibration,test
0.001112,0,Normal,0.201305,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.291673,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.272312,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.208517,unsw_nb15_sgd_logistic_calibration,test
0.000697,0,Normal,0.201106,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.208525,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.226517,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.306885,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.265162,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.271298,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.221858,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.211260,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.449254,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.271625,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.267680,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.271613,unsw_nb15_sgd_logistic_calibration,test
0.001453,0,Normal,0.201551,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.450019,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.256159,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.267685,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.236433,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.270754,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.208517,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.211245,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.267807,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.208527,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.266914,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.268920,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.205259,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.266367,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.450034,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.266127,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.269929,unsw_nb15_sgd_logistic_calibration,test
0.714416,0,Normal,0.671566,unsw_nb15_sgd_logistic_calibration,test
0.000288,0,Normal,0.200964,unsw_nb15_sgd_logistic_calibration,test
0.001807,0,Normal,0.201726,unsw_nb15_sgd_logistic_calibration,test
0.000002,0,Normal,0.205265,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.234822,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.449633,unsw_nb15_sgd_logistic_calibration,test
0.000096,0,Normal,0.200862,unsw_nb15_sgd_logistic_calibration,test
0.000847,0,Normal,0.201163,unsw_nb15_sgd_logistic_calibration,test
0.000545,0,Normal,0.201098,unsw_nb15_sgd_logistic_calibration,test
0.000002,0,Normal,0.203814,unsw_nb15_sgd_logistic_calibration,test
0.003815,0,Normal,0.202634,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.226532,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.265045,unsw_nb15_sgd_logistic_calibration,test
0.001112,0,Normal,0.201305,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.267759,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.235791,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.266118,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.270869,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.234817,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.213213,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.450015,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.450030,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.203900,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.233689,unsw_nb15_sgd_logistic_calibration,test
0.001434,0,Normal,0.201532,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.217087,unsw_nb15_sgd_logistic_calibration,test
0.000312,0,Normal,0.200966,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.208373,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.226863,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.268592,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.267610,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.307591,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.274750,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.271130,unsw_nb15_sgd_logistic_calibration,test
0.456550,0,Normal,0.529393,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.272347,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.223347,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.202504,unsw_nb15_sgd_logistic_calibration,test
0.001205,0,Normal,0.201423,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.256685,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.208565,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.202521,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.202526,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.228887,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.251340,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.267991,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.202632,unsw_nb15_sgd_logistic_calibration,test
0.001753,0,Normal,0.201734,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.270466,unsw_nb15_sgd_logistic_calibration,test
0.001991,0,Normal,0.201858,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.274564,unsw_nb15_sgd_logistic_calibration,test
0.284138,0,Normal,0.400928,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.449630,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.267592,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.269919,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.226562,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.266680,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.228620,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.216464,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.220787,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.275348,unsw_nb15_sgd_logistic_calibration,test
0.001085,0,Normal,0.201378,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.266882,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.228481,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.450003,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.238466,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.267725,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.273441,unsw_nb15_sgd_logistic_calibration,test
0.002534,0,Normal,0.202069,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.232370,unsw_nb15_sgd_logistic_calibration,test
0.001836,0,Normal,0.201755,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.218548,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.221940,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.202524,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.224159,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.251277,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.268347,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.256338,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.252827,unsw_nb15_sgd_logistic_calibration,test
0.000712,0,Normal,0.201212,unsw_nb15_sgd_logistic_calibration,test
0.002463,0,Normal,0.201957,unsw_nb15_sgd_logistic_calibration,test
0.000704,0,Normal,0.201112,unsw_nb15_sgd_logistic_calibration,test
0.000500,0,Normal,0.201110,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.205396,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.229021,unsw_nb15_sgd_logistic_calibration,test
0.002052,0,Normal,0.201859,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.217824,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.202495,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.275932,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.268055,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.275490,unsw_nb15_sgd_logistic_calibration,test
0.000805,0,Normal,0.201228,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.251388,unsw_nb15_sgd_logistic_calibration,test
0.000905,0,Normal,0.201201,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.231833,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.228554,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.270699,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.271197,unsw_nb15_sgd_logistic_calibration,test
0.001744,0,Normal,0.201667,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.270776,unsw_nb15_sgd_logistic_calibration,test
0.001069,0,Normal,0.201258,unsw_nb15_sgd_logistic_calibration,test
0.000303,0,Normal,0.200915,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.273513,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.279722,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.205517,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.226561,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.271647,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.211102,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.250449,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.205617,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.278141,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.221960,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.450023,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.226612,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.223523,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.223328,unsw_nb15_sgd_logistic_calibration,test
0.001565,0,Normal,0.201547,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.234728,unsw_nb15_sgd_logistic_calibration,test
0.002771,0,Normal,0.202197,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.226005,unsw_nb15_sgd_logistic_calibration,test
0.005702,0,Normal,0.203582,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.208932,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.228335,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.202652,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.226531,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.288232,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.202536,unsw_nb15_sgd_logistic_calibration,test
0.002308,0,Normal,0.201947,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.205944,unsw_nb15_sgd_logistic_calibration,test
0.000000,0,Normal,0.267412,unsw_nb15_sgd_logistic_calibration,test
